id,predicted_price
7518504291,482605.28968454426
9269200340,428570.70152647566
715010130,1980107.7320821052
1982201485,583581.3217897287
9526500080,413118.85882507
9277200180,544089.9706572794
6669150280,304868.16926215426
8917100153,570483.3346976849
3760500516,1114916.9541040338
2725069050,973939.3514026995
3332000091,360899.18646888586
8562770080,582821.1235106535
8151601190,231140.66418721122
8563040160,566557.5568461808
240000269,875104.4872469318
4307350200,329076.0489434828
1311910300,284603.75748645887
3574900030,501930.07954823936
7853230570,399064.3281059157
320069049,378778.84909731237
9839301060,653454.9346870685
7011201333,597446.192741107
2781320100,278545.9939381184
3421069120,462904.41760935355
7852030320,469126.6499552819
5316101075,2663340.443975769
5309100750,561285.8386625204
629000730,742847.4110616025
511700170,305964.53489305335
1562100030,521360.01161653525
2489200230,627683.0335835991
524069116,471036.4064309406
5315100737,971906.9840872753
1868900675,813369.3346639941
1608000120,334236.5786055655
705700240,347155.72412804724
7575600610,254355.37827516164
1778500015,701493.5852883576
5423500240,193482.15398359104
6713700025,333381.8754288704
2734100734,295162.4012074241
301402280,210924.128657723
2113700205,305299.7111855344
4114601570,3003482.289580116
3332000615,326530.20523528
3630050180,347995.7258489194
6852700520,609659.6552792477
6870310010,671157.3769100537
6163900981,301984.1930072334
393000142,346333.8003749756
1771100130,328148.84094214585
1442860160,381979.45437442436
9191200435,520501.36086014786
6788200800,1158098.624877872
1115300070,768327.0432704529
3176600105,681116.9478892107
2770604665,558821.733074199
5469500580,452428.13715212094
5680000545,420519.53526730253
3424089119,528566.530380188
1328300180,316194.64452478656
1773100922,362444.87358510296
4123830480,350836.9130183078
9808610190,866675.8841541738
4250200140,286570.44256136485
4217402115,3165307.233076609
3831250350,407290.056817563
2397101055,732466.6434092125
6817850110,815228.6819694336
7526800200,610819.896968067
7853370100,656663.0060287728
2523089025,1072008.4696187654
9476200680,287004.3139333644
5714200140,424037.7367371006
3575304895,537561.524903681
263000018,389801.74425866595
8080400177,492181.97064235026
6450304130,281602.79154083715
514500090,562191.8183394363
9477000300,424692.0045568525
853600310,1406816.2661741937
1951600240,206192.4905780078
1099900120,339121.31825181725
5323100120,590500.1487953402
1223089016,481400.0251525304
522059172,236449.62856866626
1930300190,626157.7959609415
9542840410,290605.55711051956
8665050530,469482.6440285519
5592900205,397791.4033108762
5450300010,758146.7577563304
2459960030,345815.5548107869
3331500455,530856.2062412727
3432500705,421005.04789590964
3702900165,332767.62029659597
5249803550,520060.2544403899
626049058,465350.0428636534
1788900380,182211.24406901991
8075400360,221320.1316299363
9113200250,702712.7213779611
2738640040,681341.2988796696
7821200307,480587.5225633356
3530440140,257830.3678563344
3582700130,475438.9353195452
9276200569,786590.2429947492
7197800020,646012.5671551467
686200490,489109.35581578163
3501600100,361668.62131380336
6383000690,608492.4364846975
7604400150,407672.54930018296
5249801411,689211.1716879446
2607720420,468458.01230000955
9561100010,375072.19175171177
1796370590,252430.72151269476
4077800593,344966.26390839415
854000165,307721.57366254256
5536100010,869445.9697256937
4188000670,788416.2184922331
31000165,1492355.6022548003
662350050,801209.2673176636
4137000280,263273.87875835225
6169901130,1000138.4397017627
1953400510,258445.74757163826
7518506716,955207.0991864337
1552520010,356964.48029229144
7955080270,317963.31838899764
9212900100,571381.4604157914
3438500798,317282.7481981134
7899800890,238250.62720346148
4319200605,451029.80672380433
1329300480,347987.61727812333
8935100100,726255.6301192376
5016001260,443458.5941301325
4337600280,263187.98394436564
1446401220,190203.06267905567
7135521530,786689.5695721634
6888900115,287600.7481268262
2413301070,286994.8924380981
345700040,299968.9703890276
5566100145,485498.0263601342
7634800070,446124.7517143561
9346910500,596483.6407354963
3529300060,297390.86795045855
8128600060,957242.3423148914
8572900275,208060.91860674278
4139420590,1323556.875282246
9274200322,601704.6820911717
1472700200,553117.2884526711
8820903380,583729.5138662192
8563010130,773334.6813185428
8965450110,826684.1128128099
9274204230,503808.24774786684
8165501700,402731.32082805305
2193340260,538814.6881912592
1860600290,754498.8709654306
1222000055,222253.89577477088
2492200280,442915.9761935175
2488200455,446059.3107097717
809001520,1152998.3408368332
1796361140,238353.52428089143
6398000011,867814.8181402797
6813600365,585130.0101557743
7504100920,769277.3713647593
8835770330,644145.1502011231
524059322,962992.9252760713
4307330280,380518.4625828836
1245002952,976598.6260265791
2021069059,284664.8335139077
5700000595,713322.4305888287
3629970930,728925.1815801326
3336002215,263790.22888084594
5100401060,566454.6347976968
3278600750,357165.52123060985
1126069045,1026945.8245011003
7568700175,307180.6652425862
452001475,476556.63229614834
9283800230,504590.55468908447
1737300130,543178.0397116758
6189600040,432591.7533601326
3679400025,427098.28354770393
1096100010,321666.8928394617
9513900050,242189.6929701823
5452800645,702252.3936708126
273800100,245959.62484667066
7228500037,389621.20944232825
808300090,443738.89977285103
2493200215,673702.1432499111
5035300255,784862.368264919
3380900160,383773.58172403905
3630000130,412507.81214764836
7300400670,299238.40607939125
6798100070,403251.98659183463
8078400010,503096.7743601595
5566100060,542883.402137699
2768200212,530339.029650241
4035900060,534930.2868290019
9460000110,318954.7805844628
7199320190,542305.3823374158
2225039081,519499.93647284416
9512200050,579911.5391610431
2634500085,246673.92009329994
3654800200,260297.70077483758
2724079090,1316969.8542447046
2597520720,770444.3864800845
3034200426,392298.830602376
984000130,297223.8053011304
7852020670,486234.13666995196
7923500060,668492.764540976
2310030510,307447.18931194674
2205500540,421829.75184239773
2493200015,489586.3579163743
7853361420,579602.4271123691
5652600605,565654.0399946127
5285200020,342724.9109665311
9406530150,363436.6729255344
5706300020,456448.43183869845
3278602490,397090.04523852275
7197000100,520151.4821527323
4447300008,554295.2322324407
7899800045,218925.82146832612
9250900095,365096.20437951374
9268851740,550720.0421652184
8682261440,486964.1387915778
7284900385,957592.4236400663
8079040300,506238.8687788362
2225300585,369105.4279780003
3223039013,411381.6076500972
2013801350,246808.23038793652
4055701110,754180.055766259
3578401770,439013.0219957947
4046500720,487263.8909250017
6145601745,302842.2700401193
5207200195,765744.8430661414
1972201856,551817.2495375184
7212680080,267163.04269372334
7277100510,661254.9156012152
522079022,637326.7970200242
5605000440,822004.7846908435
6632300230,355735.805724829
8815400165,668314.2479063413
6708200320,467727.6733390319
2426059076,586368.3839611931
3260200200,568995.4348541171
2770601741,434150.1625666019
4338800500,230600.76686352352
9201000320,857571.0203781294
7655900038,394494.19378920796
3625059140,533314.1900826829
4222310010,236461.46543039437
2114700115,384507.8995649971
3291800710,308199.1605051153
9406590010,391832.7534894132
3025059124,2606854.745506429
7972601250,504771.88631837774
930000470,860712.1174215099
6690500060,483678.23260925524
16000015,200262.04125872758
5693501102,544979.8537946675
8079040490,492973.738519292
7225000155,304425.2066962704
8819900170,740359.9219670848
7972601270,339012.2625943594
1224069074,837324.5648248512
5126900321,331762.69875169883
3438501860,273195.0150266876
2822069080,420923.1470893117
1656600310,469288.2289208714
3856900507,1061239.6423494369
1626069139,473070.52668387495
2524049257,1272047.481153829
3904960150,552716.1673079107
7214820610,468508.13738686853
7977201845,561942.8104062063
2428100080,862577.1323804944
2202500135,347154.19269577385
1523550220,609797.4854497986
2313900610,537698.5101804201
4123840050,403793.5920904002
2125059124,986838.2238584234
1225039067,458019.7460019945
6431500283,490182.25320526666
2473380010,288218.5026392548
5694501195,428680.93429247383
2881700046,366462.0257712276
6837820330,339942.97913892986
2337300370,191768.99125972742
3876540630,241370.80144076276
626059317,362511.9014218654
3374500520,333676.2586158394
7228501903,315804.9797211674
4019300051,547883.1555847154
4232902615,651129.1886856072
3546000090,254874.53287132655
8127700215,766998.6262342687
3438501100,335215.3415562327
1769600066,852217.313809264
8146100610,669388.5829715725
3052700695,580826.8669959303
7954310210,589415.8857804028
3761700053,2260998.154294488
1320069179,341677.15659761964
1331900410,720972.251270644
7303100210,374557.8924085114
2464400285,449537.1466778866
6163901150,347441.6309302225
8955800045,324583.1052296136
2314300200,439642.25574678805
9528104360,424579.5954721562
4177100005,646746.7974879025
8856960260,346929.47088387836
1828001220,520051.385247303
3066400710,714809.5157217645
624110610,909042.9548587875
4040800260,362438.94865864137
5019500215,488484.24087464216
2481630180,1138642.6000333321
7203170190,697467.7302900526
510001280,897930.077522729
9430110120,708410.7693908405
1565950030,327585.9315909558
9828202255,753474.2654064958
3878900270,579582.8916203039
8091600080,196356.30441300705
1112000035,373805.7884514977
2228900270,312909.73388161283
6648701740,287395.64567042404
1245003740,779764.5616220023
2174503441,582856.7938515306
7708250010,356598.9394162211
6072300110,541882.2759378329
2329800140,264624.98190803785
1494300040,528537.8233788894
3832050130,294950.6518764094
7203100730,825914.6118029199
7199330170,479601.9140848429
7785000220,718205.9733916097
1250201175,460526.22635026526
4054500180,1010571.3336863618
7905200061,477390.48519947473
3751604895,196485.4349210304
5220300140,317700.55827793846
3323059027,305872.15780901624
8651611980,827422.1145938482
8673400190,526360.8735122121
1668500100,917544.2195554362
1023059365,503125.68736269773
3308030060,336090.22385039134
4232400860,844828.097452318
2144800615,221791.92780342678
1568100920,1633710.7377012225
9406510040,465517.9308174401
2923049421,377580.91636024864
1051000040,1672161.0305608495
2077700042,612126.7951577109
9423800030,247283.1467294419
9818700455,656590.180904552
7133300675,394525.5185290644
4113800550,582004.9681762585
5553300375,1376403.4205240908
2025701530,283480.2759422859
7942601155,419313.2782987541
7524300020,277036.1618320017
2520069100,278026.4022895446
5412300410,236701.42323478826
7504110760,705098.4053042367
2594200350,452090.69749657414
2722059013,284066.8725608829
8078430480,522149.5949718205
1423069162,514294.12961036095
8856001090,192147.66689449156
7000100631,831568.0439817451
4222200280,238893.32620065878
7971300050,624212.7860033083
2009001600,275551.7396828042
6619910140,687961.8731081932
2877100985,515227.12992017955
1196000007,467518.13995820563
1330850130,750104.8204293746
6664900410,276726.2768190998
1231001110,393066.4777058549
9235900030,275275.32583518943
9407101840,291917.8385366957
9523103001,441762.3615074257
2149800278,302650.8720301388
7234601198,606953.0336217221
9476700035,378816.59279864514
9297301065,571380.218416201
518500700,770881.4592759492
7843500090,334317.9895871787
6056110780,325240.5893327482
2345700260,352076.3330414225
3509600070,220751.6805269845
1431700280,363132.0250550792
1623049174,283516.9465831194
3024089049,401241.2218940211
7853340450,505123.8371421208
7732410360,768309.4757342273
1446800995,286665.1183633807
2946000285,232863.97734835217
425079100,433795.84594853135
3876313040,413652.97574071103
1762600260,1034106.8369564639
1925069121,865986.5188640321
7443000480,902735.6342154694
7820000015,377967.921527748
4027701253,508821.63290694886
2826049165,373277.8527430561
5426300060,882755.9596465342
1278000210,184224.91515600335
923000270,375870.6740152637
7657600005,256170.70106361434
3024079057,368775.5794400752
3276180020,345487.709733733
7304300760,292968.6803448295
3908100020,554717.6600695647
8835400805,661071.0002105659
4051150070,262116.1410949741
3904930530,500769.1739997879
6163900971,389453.1907232124
7942600310,443135.7045733685
4365700330,247644.9556411681
423059207,288325.83656792965
3992700265,347469.3817909808
7177300090,472440.98535324115
2540820010,712514.4600085261
5700002510,1098582.5396631511
5201000030,621882.8668857863
7631800015,2446765.2574884063
2922702965,620041.5315373576
1525059198,886473.9099100685
1245003160,715318.9579479352
3810000455,364002.2486969408
7855600080,649759.926280221
5701500030,1113211.350086481
7504020400,595576.1253524744
1402600570,346505.7220372666
7575610760,280210.60246286215
8731990370,368930.5109921194
5021900090,803640.572601025
290000075,505014.0196469577
2841500010,402600.3989380012
3955900830,463690.7781301843
7852110140,574971.0589420073
1311400350,239641.61703197958
7773800015,512232.7923121136
4123400320,551469.2982960134
2725069157,887748.7619203265
666000143,883847.7714980502
5101408678,474001.09290379914
6371000026,372265.88052859105
2024059084,794555.1093093805
7283900036,325556.40755692596
8881900230,685872.8020190316
3959400135,374291.6569257726
7696610270,225209.1852449094
1689400150,764857.4192140702
5103900015,375584.6918684397
1441000350,445803.9970442968
5101408735,304279.0652330229
3126059027,1918480.878884409
2320069014,502596.7269137645
9541600015,715505.9876845453
8682320420,721509.016726436
1562200090,614453.8133319446
3395070980,463507.275835938
7349600230,240571.01539673778
522049122,263509.87879255426
869700060,305719.6544983845
811000055,1355120.1935699515
1221059176,402034.5570615915
1523059103,508173.6495549349
2025760210,637894.1318764118
9218400088,275359.39295242
8682292020,489982.6381942848
2623089135,424570.76032050804
3758900259,1140514.943539232
524069049,650851.8901737676
3121500150,839541.2878808612
5581400080,771650.4145581066
8087800020,431314.64812152664
4070700290,685524.3708256729
3296000170,579304.7797213249
9238500040,518109.7968432184
2744600040,353334.9404286764
6813600380,694707.5810631634
6140100150,490798.1767760339
2201500555,392089.6922263857
2600110250,716050.09008656
4337000275,181454.85208829682
1186000150,528200.6860798204
1972201963,505362.52474156534
1105000745,334227.1827558421
2887700560,635308.7193828046
4039700080,751488.636048188
522049104,284991.9842189668
4202400078,328870.69271883566
7520000695,192769.0081281132
7714000310,404870.45529452845
4319200060,762022.1346305591
8624700015,565076.4360121333
5104520610,345612.9274835534
2354300845,298752.5954072429
3824100291,463484.9994669108
6151800612,331347.9963647558
5454200080,1015927.8180948631
6413600290,354862.9688619385
2131200065,301583.53551767603
1459920010,316186.75156420865
50300090,362868.02391184255
2326300090,640973.229355071
7714000070,406653.93899846333
3630180500,1118534.887402757
1727850340,932431.3371358383
8691430330,1028817.1472761466
2310030390,293408.96759361064
5561400610,534684.977200795
7010701016,505639.5371382133
7883605915,283772.5204665096
1282300995,395099.591173031
4040700310,433048.3057827942
3353400435,245821.45018530358
2143701015,405207.0848418199
255450020,387467.7284125944
1020069017,384009.6795999521
4038200120,464728.71025031694
9284801100,293296.4819375262
1965200075,683972.7296158194
847100047,584470.4782002162
4038700720,513608.766777108
6815100085,951011.2774374693
2508000020,298507.37054483854
255520180,670342.7768592606
6822100750,589566.4454175385
869700050,345977.238609061
1775801405,524857.4900722364
6600400090,211833.32801492815
7202330270,468047.8730548878
1683400165,555489.9671511102
2625069070,901045.6114250441
7625702440,455963.25669903256
3388000640,216733.2871285174
1899400365,307801.9185742496
6899990200,664454.3394517496
5569700020,1053851.9064829284
986000045,271614.95270192384
3293700221,303994.61456867703
3764800250,329132.7774053209
2291400566,291189.40426924743
4219401236,1413332.3631446129
4239400840,171638.54191768172
7211400990,202091.7217440951
7696500280,190962.3995415549
7215721070,547832.1624606921
3204850140,363995.1428219179
4322200220,752975.0014876074
2566300100,1033379.9737176438
1944900090,397787.18113927485
6648500390,281457.52658140403
7385300020,662337.7448125688
1704900135,387308.4242440294
2877100655,725063.8755130514
2726079098,538599.3813856228
7625703800,492495.4755031233
318300040,429388.6708979576
7922800190,589021.8468292607
2023049361,238408.2415269695
8946400210,457364.9200815512
6071600450,563195.1088375754
4343800100,362356.53851828934
1443300140,400879.30612569995
1024039001,927980.7077118374
2767704860,598748.5497155181
7234600851,707085.0231045267
644200065,964661.7998545611
7784400035,768688.6133335436
3826000560,221493.45207353926
9272202260,414821.39538591914
263000253,451253.527767684
3621059043,626843.081367908
240000130,518744.7631854052
1352300120,207483.4435348928
7849200861,222106.735927004
2487700130,657180.7154459028
1796100140,268087.57747685764
7234601221,579093.9104327222
8651710190,428948.37849454774
2916200091,543073.6694297737
1232000915,488726.7517449512
1545801970,279268.56969193026
3211200420,326880.707986199
7686204675,190183.4942667207
3141600210,196099.56450649883
3959401284,456770.26991404826
2113700825,263842.8812599013
3876000710,379854.944548414
522069022,638670.9272057503
3214200070,437437.82277750806
1221039156,296079.6573456929
259600790,436455.81427925994
785000040,416136.60374558077
8138870470,571644.2533206649
2596300035,335794.57046479225
540100057,1660311.571867999
3073500045,580190.0068658239
5363200266,423043.7921967297
8682261650,506665.33833458833
3224510080,835571.3426655254
3211270160,453527.74320964
9269200520,253457.34447167278
293810190,480306.8489210529
4197400043,336270.98339026613
3026079031,296441.69245268166
5332200405,942868.8289904994
2473411210,322047.71909299743
9268200315,532528.7259445466
8123500050,704975.5050227684
3221069091,455297.59919712465
2485000165,645084.8634641229
4058800215,618358.7302163239
1926059039,880828.9829158117
2533300680,876855.5419795418
3343903640,360452.2987129433
5700003705,1165755.4246845762
2023049372,391750.0433808194
4058800830,628043.6245574659
3333002302,382605.2685415601
2944500340,291058.31826159696
1982200790,541517.1672899146
8929000270,499581.931973621
8122101440,281006.3156805255
7525530470,785679.8211449095
9332800020,685436.3984292966
3878900525,266320.2864373462
5420300210,264048.8993699694
9232900165,318057.8930924464
6414100026,404410.22670984076
3013300660,812816.2795695423
7954300120,542305.3475941657
1081200360,377549.4490844217
2877102345,489427.9415370118
2202500255,373513.86384895025
7984400050,218882.89921087574
9558020380,444032.5900797436
7812801850,200557.81445192007
8944460020,402617.6553277566
2306400040,564172.5952655455
8649400410,270839.6337048616
7889602020,235056.8103242306
2041000025,515846.5616410376
871001484,647497.1074967937
2767602141,520503.44374652463
3630180470,785197.6352235336
2769602140,432822.2024733654
2473250280,338353.61430180026
5422560660,528179.1829118088
3756600240,336453.5085469011
8651600160,831651.6340589375
7202300540,805147.5860283175
8961950250,431437.5104548716
3303000130,448831.5160636532
798000062,239457.15596172475
1695900150,885515.8963077933
1604730150,559377.6899981411
4136930310,384541.5270435424
8835401250,1421006.610938952
8665900328,424124.2403500912
9262800255,308835.13280502683
1853080570,808857.7205817543
5556300114,822116.7611123633
9517200290,439198.13411730324
4037200295,434111.59546993015
7417100123,370468.88375142455
2620069077,209327.32613073167
7922720040,605682.0585483988
558100090,525149.3971139339
257000037,277292.0755017453
3319500385,498166.87982966576
9297301520,397321.8024229213
3580900090,350358.8962732171
1321039076,173549.17961446027
7227801581,269857.25490497606
9407001620,275993.01352335396
2130400150,303034.1892390471
2312400200,257655.2658334712
4046700210,358067.69328318676
1193000480,804641.6543443616
1492800296,435936.12233903434
3013300017,480934.72856495064
3630240140,623247.9510987436
1049010390,354532.781448099
9320900420,162485.91271210212
4315700060,396692.70408602804
2591010290,375644.13673587627
323089085,639220.0620614713
6600400270,203043.47458288312
2919701105,481842.6162449497
7202360670,838910.5948353349
8927600100,898532.4667557161
3211700045,627120.0148847908
4027701326,458898.20822886797
1601600195,260702.01421711466
7853280350,750720.0601518624
3629970130,730731.7844839615
7203120020,765685.4186852456
9542900190,372408.0825100923
8035350120,463513.5914781196
1238501184,1022811.0151054014
251200240,399035.35661606106
8945300200,181605.71281987298
2162000160,1131498.8796065107
5466310060,243042.08821909185
1239400064,832258.1798584065
5205000020,331827.72726218955
1720800305,678392.04443087
7280300375,644195.450750316
2095800400,446836.9979813122
7852010950,560968.9749686862
1428001160,587499.7153247255
9528104910,746897.6525518888
8644210470,874591.0670414867
7923300310,521132.5906200493
254000100,639752.1479944024
1931300688,524508.8928040181
7007700030,439873.7300910385
422049178,288649.79068616737
422069067,457431.8789213827
2923049393,424890.3358075283
930000305,492392.4634096059
2461900448,524559.0347748082
2610100020,306235.26781283395
2895550050,254826.33165845217
7701700040,341732.6563252506
2460900020,421981.8656523393
9827700105,535509.1733019907
1005000240,241940.8753786233
7200001254,518499.0040419365
866400040,457041.4329904482
305000170,640886.6402725133
2260800110,944373.4999082692
3442000127,594993.6010809615
5253300437,458700.002909992
7576700150,928367.7601011535
5469501410,492310.01027935423
5104531120,1088684.8660771956
723049434,359829.10316138406
622069006,1474443.29593913
2517101200,319690.6133072861
8159620160,261412.12196029723
5561300640,486354.42979194777
3317010130,228023.37663449717
4364200250,389136.7115363643
8732300060,849614.3836411515
5603700025,735787.9643912866
3585900190,1188933.2565142175
3996900575,259296.99375126723
8731801260,230796.83412446792
3810000860,300978.3489450263
5700003585,1538672.4677902204
6332000050,507998.2267396202
9286100250,476700.96325357654
9471201110,940132.0981034075
9290800050,558855.5008382716
7300200400,583214.598677784
526069024,878215.8008162214
1454600156,952880.1652841561
3904980360,512826.5261468736
2626119062,255967.46302163618
8651730290,404740.1733414626
7611200195,620398.5087890346
1919800260,502230.10475239955
6632900354,278435.07111184724
3972900195,333001.0413973322
5151600170,284018.0975056749
7016000440,468475.60840069654
871000435,775314.334701155
9578060540,487311.7404866868
2332700060,866354.007572907
766000240,282359.0973233042
4363700200,317821.81129078375
7100000250,377628.194251622
2781250560,203715.21149570573
2781250100,334585.7134951786
5419800220,249018.75249220402
7147600245,247736.2080578276
2926069083,816301.389400136
6189200125,863786.1504295192
9542830160,276143.8872559167
5152200020,276571.7589858917
9412900045,538303.5898047363
6600410480,178581.664813736
6979970080,526324.2551456529
5636010280,249311.92804234297
1732801300,951443.2389982537
5561401530,514629.25780852075
9578500510,396572.0701371572
7304300906,340962.4534252946
1223089077,711141.3423522691
721049207,261433.15606671243
8691330310,825973.6580383099
1523069204,436192.65189091314
3188100105,558315.978424961
6608500290,393724.29124675115
2891400410,353540.42755126767
7663700551,355656.6203876611
5413200140,243458.63786715834
425069139,592287.9029520629
6713700155,357711.06460512296
2767603505,449913.0208460985
7789000080,313039.3612295786
9211500620,255946.16069710534
3750604417,188977.74785494944
7922800320,606180.0607282344
1471620240,324496.25111380767
2222059052,375859.0120916948
9551200270,1070047.6860599106
2767603160,558039.5553252646
9406710060,387085.00328737684
8929000250,439764.8626151361
5538300120,404059.72154082207
2223069120,442244.2468900464
1652500060,1822214.3784514817
8564500240,378456.51538995013
3629700120,626564.4070604793
3943600070,399237.0708740714
4171200025,268305.01394006796
2425049063,3465998.8575945315
9828701650,342317.6501927373
3581000340,344905.93658257637
8100900015,356749.0952192679
2125059161,1007217.564717709
304000380,195127.84915030893
8146200070,1478920.9705626804
686530170,541701.6477664555
2917200645,430311.32015483954
9547200530,872818.1563491131
2122059199,239039.9203569902
1150000740,708712.4505088823
5706200060,293993.7403112869
9265410010,233892.0056445948
4083800555,500725.9409490042
6152900332,362185.2375390064
2520900301,225056.02194617625
9828200790,435292.7446869216
1657530180,267985.6304208887
7471900045,250821.95152406002
9828200460,396599.7549529725
1775900140,423699.4108132581
6139800430,412974.1063097451
7214400005,542126.5017662154
5332200026,575532.1510392525
9510970300,815685.8398832259
2540830020,415008.83451920544
3392100140,192035.10367554333
1326069191,384453.8929236563
2125059112,960441.42728258
859000022,300703.67474879493
8854100350,741465.6837876138
121059007,218901.32236477413
7977201707,488619.439512564
3859900060,2412016.962245505
8815400735,752080.3911368524
705700530,331945.21764249954
6600780130,372523.08077003615
6378500105,410368.20456311636
8143000310,410428.3501910982
2877102330,693937.8354860848
3526039074,679279.8752132553
2115510300,253401.20244013064
3024059014,2043114.4838046448
2141330360,678723.2665278367
546000400,581248.473322906
2071500011,394374.1896699914
7972000240,234165.54956878017
7016200460,416488.17625442374
6204200180,442236.9753672687
1552100135,1215927.3918899056
88000173,376785.6842969581
2581900235,887518.3362376395
9211500560,237720.52868693665
621069218,497660.1737136147
1321970240,291598.80324383534
798000630,295484.8803552461
421000285,289524.85167373
2824600180,821785.2748438163
3832051140,352247.0557975422
1237500105,526656.4068059681
8802400906,260482.8189514227
3166900270,411197.1650035188
3682000060,389102.93173567555
5469700020,307122.7846542932
